0.000000000000000000e+00 5.027306730557051101e-02 -2.234684462872165225e-02 -3.169872577946576675e-03 5.371412474597634518e-03 -8.074188192312797786e-04 -1.216525341286666360e-02 3.796039832623778268e-03 1.876423877284856849e-03 -2.271487127463558357e-03
1.000000000000000056e-01 5.329939350023382705e-02 -5.783001897541676511e-02 -4.615050630285774669e-02 2.562000044464766979e-02 9.995382105793476982e-03 -1.058806052441493839e-02 -6.420618163100101465e-03 -9.100578916431158183e-03 -9.718878829949097534e-03
2.000000000000000111e-01 7.810213925589171158e-03 5.624018621406494389e-02 5.763735412459856933e-03 -7.138134615652963477e-02 -3.908568701963140851e-02 -1.240435479482040505e-02 -1.582020718785304148e-02 -1.640044982156888681e-02 -1.643972061837817994e-02
3.000000000000000444e-01 -1.893307320614997513e-01 -7.316165681878597504e-02 1.263653489635571670e-02 -1.424208086445738139e-02 -1.375038853564100952e-02 -1.777806432829069291e-02 -2.096671344278354734e-02 -2.029008124992984219e-02 -1.852946754543228006e-02
4.000000000000000222e-01 1.293116513421270486e-01 2.491283294915154836e-02 -5.510030757264987311e-02 -2.990763774648278611e-02 -3.303015409841425498e-02 -2.999276365562307534e-02 -2.439856419499632917e-02 -2.223544063623168060e-02 -2.187264823734294192e-02
5.000000000000000000e-01 -8.405907405890239437e-02 -1.399206619244173361e-02 -9.212343791140005511e-04 -5.685111163240769844e-02 -1.691139059809314629e-02 -2.357645090114552158e-02 -2.134900002801233890e-02 -2.098053967122744459e-02 -2.117436042360356513e-02
6.000000000000000888e-01 -3.741540819124736239e-02 3.499818073671755181e-02 1.043286584473795270e-02 -3.832869210176429245e-03 -6.410482334867783141e-03 -1.937917471028392444e-02 -1.972634956471036941e-02 -1.609857685952716111e-02 -1.596244036858701296e-02
7.000000000000000666e-01 6.798490842820811841e-02 -2.823172682275606679e-02 8.647837091654543562e-03 -2.693918335255541391e-02 6.032414086796025060e-03 -5.633170906886060883e-03 -8.424482141572611771e-03 -1.126869802473305301e-02 -1.221503142941600221e-02
8.000000000000000444e-01 9.074082296988557339e-02 -2.109496392794854222e-02 9.776346762269594662e-03 3.124253883580241538e-03 -1.820126717257209911e-02 -3.192438642405885998e-03 -3.132186502339074329e-03 -3.157704483441687183e-03 -5.487649634187406408e-03
9.000000000000000222e-01 -3.466176094160185878e-02 -7.078160102327789305e-02 4.971211119344096790e-02 -1.055836878947742814e-03 -8.647828027982697521e-03 -3.268657350064841163e-03 9.563378700209953370e-03 7.770613544602681527e-03 6.020154545936690603e-03
1.000000000000000000e+00 -1.175359357646896807e-01 8.173808145774437428e-02 -8.846700802936667551e-03 -1.654488890147545049e-03 1.308382314780674738e-02 5.997629030130971484e-03 1.994912269277683212e-02 1.354215727056172491e-02 1.542217222837855874e-02
1.100000000000000089e+00 1.081117876188073951e-01 1.757664179876418376e-03 7.947608391939878225e-02 1.153252418374120861e-02 1.959851198899655728e-02 1.407578864166558405e-02 2.992176925694994480e-02 2.924211670979166497e-02 2.618570552050720687e-02
1.200000000000000178e+00 1.303582550879103796e-03 1.073512449068677599e-01 6.808149605273776384e-02 9.086385214142038425e-02 3.811171024414516939e-02 3.958056656924012484e-02 3.718246351474804867e-02 4.065826787811688964e-02 4.156612724364028288e-02
1.300000000000000044e+00 -6.137387347408621019e-02 3.589404907727306721e-02 1.103732798041746899e-02 5.252806246710590293e-02 5.397670839689472366e-02 5.363673799129951153e-02 5.895387961903966745e-02 5.658698984710474472e-02 5.686905304751145585e-02
1.400000000000000133e+00 7.337990473606589847e-02 1.624076715699181994e-01 1.040250909798957624e-01 8.121501367390766835e-02 7.421037808055711005e-02 7.400715372708425999e-02 7.310218713378263677e-02 7.133123492751801409e-02 7.104270748219616849e-02
1.500000000000000000e+00 9.392042327045596606e-02 1.541194852374749569e-01 1.084691535011678143e-01 8.623064703601165948e-02 7.576687241207454016e-02 9.958790391673531806e-02 8.792342057883778539e-02 8.542486174557525902e-02 8.700437121025184073e-02
1.600000000000000089e+00 2.609757580006851208e-01 1.715141346141663414e-01 1.206951764917170156e-01 7.924248666580567535e-02 8.550482319353738814e-02 1.032456133119734193e-01 1.037561415873649445e-01 1.000526368120744636e-01 1.001891343712409677e-01
1.700000000000000178e+00 2.915299980909660249e-01 8.661978735563077847e-02 1.211506939735250560e-01 9.763822996964480194e-02 1.183324245761603333e-01 1.148872583589543583e-01 1.145535400444976926e-01 1.172587279133474880e-01 1.171233069239673019e-01
1.800000000000000044e+00 1.371593028196325947e-02 9.177248005852181589e-02 1.116421530904369297e-01 1.259588917791113760e-01 1.410990847373211898e-01 1.227928911686721469e-01 1.345881969539656775e-01 1.320958319007255466e-01 1.321847730903455698e-01
1.900000000000000133e+00 3.370354816253132713e-01 1.248127448506875237e-01 1.197097696830731334e-01 1.525130354656352716e-01 1.339016749687339802e-01 1.506928468505570329e-01 1.497725697022941616e-01 1.455642048631105301e-01 1.471358188680041978e-01
2.000000000000000000e+00 2.325694448967340344e-01 1.383946987068377932e-01 1.512769814134384549e-01 1.613097918223284355e-01 1.551930813869722980e-01 1.539117289473711514e-01 1.592397516588038853e-01 1.623772249084475816e-01 1.613536809658849269e-01
2.100000000000000089e+00 2.266529410231752639e-01 2.028285914566996806e-01 1.809056037503476433e-01 1.408961832871001851e-01 1.788918057703825781e-01 1.722906947347198903e-01 1.734196645113626478e-01 1.753399921629530678e-01 1.718228502432011529e-01
2.200000000000000178e+00 2.179171587651686226e-01 1.237657307368708742e-01 1.647850530832261629e-01 1.789689953650877574e-01 1.869567067345643541e-01 1.800749184803347724e-01 1.815334294480188682e-01 1.875949456154482331e-01 1.834014465104382152e-01
2.300000000000000266e+00 2.157751885138798897e-01 2.253280669879039189e-01 1.366276194675117017e-01 2.026515253809401118e-01 2.137711954076763066e-01 1.926788550498074459e-01 1.926510932104333607e-01 1.950678281270873393e-01 1.933459996039546269e-01
2.400000000000000355e+00 7.059924646481105515e-02 2.544390989950606197e-01 1.935611820866351973e-01 1.878755122155944535e-01 1.912241237428309037e-01 1.988133205502107814e-01 1.967257875200680017e-01 2.006895739685418956e-01 2.001130242837308171e-01
2.500000000000000000e+00 2.551909841085882036e-01 9.098209671712476077e-02 2.076826557434017784e-01 2.023674651606792163e-01 2.117413724996694557e-01 2.036793785645069632e-01 2.044467941933278687e-01 2.033795842805860843e-01 2.050263259818748407e-01
2.600000000000000089e+00 1.518386973921237448e-01 1.956979706689769283e-01 1.973426512865962823e-01 2.142180816048231684e-01 2.145882878526111093e-01 2.162642976226190339e-01 2.106765487071268761e-01 2.078266495791148138e-01 2.090777076635483844e-01
2.700000000000000178e+00 1.884328607980015891e-01 1.474452754430769785e-01 1.860660079897384356e-01 2.092496523801555541e-01 2.236964103340017829e-01 2.120420840719510480e-01 2.086519407700392070e-01 2.109978234414982001e-01 2.080139872684712843e-01
