0.000000000000000000e+00 7.350804746240106879e-02 3.207041798831995749e-02 1.123465042050340174e-02 1.581070910826482337e-02 3.436040885346057765e-03 -8.046183348405401689e-04 -1.722301613916392632e-03 -3.677862553035565318e-03 9.467743538873117605e-04
1.000000000000000056e-01 -8.507737755595848328e-02 4.052444811958633847e-02 2.099369594105188891e-04 2.599952597753116268e-02 -4.122949900564418062e-03 -1.114905719528391792e-02 -9.688628961978935222e-03 -7.126182875607329700e-03 -7.008065999230024198e-03
2.000000000000000111e-01 -8.210163010073623369e-02 1.482452655994801957e-02 -2.500696077743849721e-03 -1.508905773238742969e-02 -1.957108427748726134e-02 -6.357117689762308704e-03 -1.459204356518919998e-02 -1.556553553525749992e-02 -1.664531122156513027e-02
3.000000000000000444e-01 -1.155901985257364317e-01 -4.676073080423789885e-02 -2.194401854170965199e-03 -5.336619928986365002e-02 -1.190116069463737804e-02 -2.999371806756274267e-02 -1.556441580520690274e-02 -2.101302567378433503e-02 -1.938885862274876415e-02
4.000000000000000222e-01 1.228892713642420684e-02 -4.484990807293849635e-02 -2.018257920711429704e-03 -2.547490545853185392e-02 -1.192544766084660188e-02 -1.460936654754455520e-02 -1.896402936350884832e-02 -2.046812846792683133e-02 -2.095619205842091243e-02
5.000000000000000000e-01 -8.173612302680806352e-02 4.743460432809468164e-02 -4.653945063740430599e-02 -1.925524826810922144e-02 -1.068082368738418157e-02 -2.782900710500330402e-02 -2.058716408461068112e-02 -2.100668784479595846e-02 -1.974118604033947219e-02
6.000000000000000888e-01 6.685608216894035893e-02 -1.381045870303945593e-02 -3.305613125588820894e-02 4.031149604722658597e-03 -1.395532910424953157e-02 -1.939836564647114472e-02 -1.971087074628031371e-02 -1.884153915059395487e-02 -1.872901800386971363e-02
7.000000000000000666e-01 -1.060500412286128347e-01 2.257553881793630812e-02 -1.562771108428299277e-02 -1.606730923555147947e-03 6.332587374903300009e-03 -2.999260828196837619e-03 -1.368682828822795003e-02 -1.236699242358343942e-02 -1.153693715583743902e-02
8.000000000000000444e-01 -7.812435046751060874e-03 -7.297170689869786689e-03 -5.435018563695671878e-02 -1.823199973378514249e-02 1.212211505282000633e-03 -5.554670831333114595e-04 -5.651482770269845510e-03 -5.771623062066855159e-03 -3.222119699172168797e-03
9.000000000000000222e-01 1.150539254124784139e-01 5.505807978417107812e-02 4.628765964895480145e-02 -1.382895375527444515e-02 1.306211306020726472e-02 1.853425181544179207e-02 4.370286030592317010e-03 2.892212161054961810e-03 5.804279518278618669e-03
