0.000000000000000000e+00 1.539770285594800961e-02 -9.633505390135560509e-02 5.444853371534127615e-03 -1.314475215572648813e-02 -1.382876392605263084e-03 -5.538352293112539307e-03 -1.143077075207545235e-04 -1.272858399358256726e-03 2.936484425304206514e-04
1.000000000000000056e-01 -1.446263397447563603e-01 2.345241170706844139e-03 3.568196492031550787e-02 2.413151449659036232e-03 -7.787730564898694315e-03 -1.330710064823134239e-02 -8.813169074093926345e-03 -1.407465373053346999e-02 -8.267721106899708280e-03
2.000000000000000111e-01 1.120830667955935583e-01 -4.529149974609317231e-02 -3.467449465737418302e-02 -3.349458515295623481e-03 -2.278689479466440571e-02 -1.390178228494183890e-02 -1.284285298707973921e-02 -1.465411033722731002e-02 -1.512594210204551426e-02
3.000000000000000444e-01 -1.475164484122990782e-01 -8.081492564704303994e-02 -4.829673771565819868e-02 -3.918526074560750583e-02 -1.037324605867627654e-02 -1.850617747482788400e-02 -1.928626838327966025e-02 -1.914664596610472433e-02 -2.091205072710430185e-02
4.000000000000000222e-01 -3.007419614842954392e-02 1.535857135214787131e-02 2.246539464568421060e-02 -3.886840901758840255e-03 -3.399002680007325722e-02 -2.292141687571829303e-02 -2.417391665019312519e-02 -2.054009618401333309e-02 -2.048239462565340854e-02
5.000000000000000000e-01 9.421130856835470413e-02 -2.520553850824847064e-02 -2.376682667347255334e-02 -4.846234859550342666e-02 -3.273041481724646429e-02 -3.049406954444155993e-02 -1.834175225584411609e-02 -1.932657864410480472e-02 -1.978286326206603676e-02
6.000000000000000888e-01 -1.072204388476695469e-02 2.067792565677712552e-02 -3.472363889588682417e-02 -1.083120549369935223e-02 -2.611680760202425219e-02 -7.377326413717653908e-03 -2.099228529293110587e-02 -1.444152182852064328e-02 -1.765043621026796128e-02
7.000000000000000666e-01 -9.910096740419135908e-02 -9.490382125257121326e-02 -6.259544720293987348e-03 -3.502935808770860082e-02 9.414098153134358576e-03 -1.819303204654050890e-02 -1.053589619545253035e-02 -1.322292985704473511e-02 -1.085078108633931275e-02
8.000000000000000444e-01 -1.124592318813213976e-02 1.077279890084947324e-02 1.249273326164050679e-02 3.430653982634896543e-02 8.581072377596331291e-03 -1.047605467687613007e-02 -1.617405056392054799e-04 -4.711943098701263863e-03 -3.012527728733806025e-03
9.000000000000000222e-01 -3.337389809352041964e-02 9.736674519545605172e-03 3.555590272425737663e-02 2.035441079156707564e-02 9.258493154973681041e-03 1.669772186885879264e-02 5.418251097178451714e-03 5.519459410748495110e-03 4.423471536810406890e-03
1.000000000000000000e+00 5.042589819720438155e-02 6.368307331238953761e-02 2.344181834549408094e-02 -2.153871040654620206e-03 7.458024175302694833e-03 2.736497130658651494e-02 1.984976312353159758e-02 1.617121180081630347e-02 1.451806375051308169e-02
1.100000000000000089e+00 -1.422913921904633838e-01 1.603177353608477018e-01 8.222097337555675511e-02 1.308414238034707848e-02 3.850620005387617173e-02 3.769152729126488965e-02 2.506240458848135039e-02 2.851383069286932484e-02 2.677619444707114021e-02
1.200000000000000178e+00 -5.313450388841345351e-04 -1.668439361041065133e-02 7.573252133446092826e-02 5.707065060679429591e-02 3.626214912642517635e-02 3.287965085298663603e-02 3.994543892745491126e-02 4.295273995924665106e-02 4.043812700146144634e-02
1.300000000000000044e+00 -3.883133158855112121e-02 1.654347873725150464e-01 9.825858565694714497e-02 7.395400864737450286e-02 5.243508200821652560e-02 4.994717717200761187e-02 5.902878557203054821e-02 5.325823814945714052e-02 5.367677925691659302e-02
1.400000000000000133e+00 1.091107370448586023e-01 6.471228523775944541e-02 5.854272059173676324e-02 9.130622831437729126e-02 7.502744599940808223e-02 7.558000837516729020e-02 7.737699141010874471e-02 7.288783624760368507e-02 6.841713060547088832e-02
1.500000000000000000e+00 2.130128028574728716e-01 9.466606490867900126e-02 1.211686421211971287e-01 8.957134654356357917e-02 1.042568300667719161e-01 8.235097774735269938e-02 8.083211066352885554e-02 8.626724172614735897e-02 8.651960028873890984e-02
1.600000000000000089e+00 8.761127641872951122e-03 1.357761730856258675e-01 1.207764852706148945e-01 1.279576912662833410e-01 1.048216576550616841e-01 9.809558225110222296e-02 1.061911306457661019e-01 9.943329489542054866e-02 1.023277654607321063e-01
1.700000000000000178e+00 2.129169466330037286e-01 1.691056547029797241e-01 1.213910921688835381e-01 7.131938982500404811e-02 1.324010795431909138e-01 1.114521246506100238e-01 1.121664876175926112e-01 1.157258355799853367e-01 1.189645217760794543e-01
1.800000000000000044e+00 4.868291935716642649e-02 1.628544993750518644e-01 1.123872187167976461e-01 1.455211637677250314e-01 1.263632534794603968e-01 1.358253711172360823e-01 1.291366031425382477e-01 1.283748386626942239e-01 1.326035877487695969e-01
1.900000000000000133e+00 1.101025023665812147e-01 2.151874869816177704e-01 1.554326469450763304e-01 1.414862930836503496e-01 1.546816562793689731e-01 1.466722645932913849e-01 1.498550295591745962e-01 1.455361444317191943e-01 1.460889595379921413e-01
2.000000000000000000e+00 2.687456910611800698e-01 1.145539510415966022e-01 1.630400480375133188e-01 1.632986813287193306e-01 1.418949339203775251e-01 1.547474694122312755e-01 1.680457612877611362e-01 1.590912241110330472e-01 1.590859754694481931e-01
2.100000000000000089e+00 2.477837082522256762e-01 2.181392526508426910e-01 1.173407939398724287e-01 1.799979205923133985e-01 1.660691435757015721e-01 1.743329956971507444e-01 1.712977902690640541e-01 1.712465650951622564e-01 1.723320708608140073e-01
2.200000000000000178e+00 6.996702243567229362e-02 2.311574307002726147e-01 1.803871656095728804e-01 1.849903101612603573e-01 1.850509848078173980e-01 1.877533333467226451e-01 1.841773569447177072e-01 1.849074127525463240e-01 1.853174396651246503e-01
2.300000000000000266e+00 1.269553484331990834e-01 1.873043454862567680e-01 2.060380210306017867e-01 1.765577951052452466e-01 1.887950679633635109e-01 1.905402049923345942e-01 1.940574482633424525e-01 1.923813825124272292e-01 1.931047403001848739e-01
2.400000000000000355e+00 3.001300334248443447e-01 2.886656260594352430e-01 2.472643255397197204e-01 2.462783010234295966e-01 1.894591772059128487e-01 2.058092755883584313e-01 1.974945141471824983e-01 2.021736848949734211e-01 2.018893858002635822e-01
2.500000000000000000e+00 1.857785521730817013e-01 1.942537301265572780e-01 1.504745964762549404e-01 1.885264723720337099e-01 2.157448145013839413e-01 2.033364483181496485e-01 2.108956605402801943e-01 2.052990212800375469e-01 2.056033943094349170e-01
2.600000000000000089e+00 1.566339838561281173e-01 1.749282309584553330e-01 1.964249813960347035e-01 2.031070962075693653e-01 1.900485193819047847e-01 2.081088862749445878e-01 2.058017576790689418e-01 2.087008765916390785e-01 2.061008061517832224e-01
2.700000000000000178e+00 1.154471434745318187e-01 1.791660547401474901e-01 2.587657757278107873e-01 2.065863626361485739e-01 2.216941781447827609e-01 2.165812936822777424e-01 2.077010871350992993e-01 2.080006847804406755e-01 2.102172893694139177e-01
2.800000000000000266e+00 -2.723769468315653808e-02 1.934645237299420228e-01 2.543186764641564013e-01 2.014197120871999702e-01 2.149173060658979839e-01 2.079121845498557164e-01 2.048349599263993015e-01 2.078665033522301142e-01 2.078519411528740868e-01
